#X		#Y		#Wave		#Intensity
30285.746809	-1934.865000	1999.980469	-18.439802
30285.746809	-1934.865000	1999.016602	-28.570744
30285.746809	-1934.865000	1998.052734	12.482708
30285.746809	-1934.865000	1997.087891	-5.989301
30285.746809	-1934.865000	1996.123047	139.038269
30285.746809	-1934.865000	1995.158203	108.097992
30285.746809	-1934.865000	1994.193359	17.696060
30285.746809	-1934.865000	1993.228516	-65.272705
30285.746809	-1934.865000	1992.262695	-24.448145
30285.746809	-1934.865000	1991.297852	-45.549355
30285.746809	-1934.865000	1990.332031	-44.395428
30285.746809	-1934.865000	1989.366211	-3.675180
30285.746809	-1934.865000	1988.399414	51.849262
30285.746809	-1934.865000	1987.433594	-1.504479
30285.746809	-1934.865000	1986.466797	-69.698868
30285.746809	-1934.865000	1985.500977	64.866455
30285.746809	-1934.865000	1984.534180	-42.910259
30285.746809	-1934.865000	1983.567383	-24.608484
30285.746809	-1934.865000	1982.599609	8.495713
30285.746809	-1934.865000	1981.632813	103.340637
30285.746809	-1934.865000	1980.665039	-147.711365
30285.746809	-1934.865000	1979.697266	-23.265169
30285.746809	-1934.865000	1978.729492	66.548744
30285.746809	-1934.865000	1977.761719	208.163834
30285.746809	-1934.865000	1976.792969	23.872648
30285.746809	-1934.865000	1975.825195	61.761467
30285.746809	-1934.865000	1974.856445	65.079056
30285.746809	-1934.865000	1973.887695	90.589134
30285.746809	-1934.865000	1972.918945	22.347107
30285.746809	-1934.865000	1971.949219	-100.135391
30285.746809	-1934.865000	1970.980469	83.172241
30285.746809	-1934.865000	1970.010742	44.527843
30285.746809	-1934.865000	1969.041016	60.117928
30285.746809	-1934.865000	1968.071289	75.695557
30285.746809	-1934.865000	1967.101563	179.962494
30285.746809	-1934.865000	1966.130859	114.207085
30285.746809	-1934.865000	1965.161133	-0.787694
30285.746809	-1934.865000	1964.190430	34.470192
30285.746809	-1934.865000	1963.219727	77.098320
30285.746809	-1934.865000	1962.249023	21.242701
30285.746809	-1934.865000	1961.277344	26.933737
30285.746809	-1934.865000	1960.306641	27.699965
30285.746809	-1934.865000	1959.334961	-18.280666
30285.746809	-1934.865000	1958.363281	41.525845
30285.746809	-1934.865000	1957.391602	79.175095
30285.746809	-1934.865000	1956.419922	70.091797
30285.746809	-1934.865000	1955.447266	75.761810
30285.746809	-1934.865000	1954.474609	2.775228
30285.746809	-1934.865000	1953.501953	106.757401
30285.746809	-1934.865000	1952.529297	43.622726
30285.746809	-1934.865000	1951.556641	44.384708
30285.746809	-1934.865000	1950.583984	40.236038
30285.746809	-1934.865000	1949.610352	41.001358
30285.746809	-1934.865000	1948.636719	-51.529636
30285.746809	-1934.865000	1947.663086	30.264900
30285.746809	-1934.865000	1946.689453	119.394974
30285.746809	-1934.865000	1945.715820	46.541000
30285.746809	-1934.865000	1944.741211	30.144760
30285.746809	-1934.865000	1943.767578	26.023527
30285.746809	-1934.865000	1942.792969	63.599205
30285.746809	-1934.865000	1941.818359	-55.764420
30285.746809	-1934.865000	1940.842773	-57.404892
30285.746809	-1934.865000	1939.868164	114.988625
30285.746809	-1934.865000	1938.892578	-58.220078
30285.746809	-1934.865000	1937.916992	13.659867
30285.746809	-1934.865000	1936.941406	-2.672693
30285.746809	-1934.865000	1935.965820	20.193970
30285.746809	-1934.865000	1934.990234	133.663757
30285.746809	-1934.865000	1934.013672	122.228676
30285.746809	-1934.865000	1933.037109	64.292397
30285.746809	-1934.865000	1932.060547	74.912117
30285.746809	-1934.865000	1931.083984	-61.287113
30285.746809	-1934.865000	1930.107422	154.871994
30285.746809	-1934.865000	1929.129883	-93.801682
30285.746809	-1934.865000	1928.153320	80.718239
30285.746809	-1934.865000	1927.175781	22.885403
30285.746809	-1934.865000	1926.198242	-42.254536
30285.746809	-1934.865000	1925.219727	-46.258450
30285.746809	-1934.865000	1924.242188	-35.592201
30285.746809	-1934.865000	1923.263672	-46.915924
30285.746809	-1934.865000	1922.285156	27.272038
30285.746809	-1934.865000	1921.306641	-1.145054
30285.746809	-1934.865000	1920.328125	11.967031
30285.746809	-1934.865000	1919.349609	47.053551
30285.746809	-1934.865000	1918.370117	18.663578
30285.746809	-1934.865000	1917.391602	-100.013626
30285.746809	-1934.865000	1916.412109	3.413109
30285.746809	-1934.865000	1915.431641	-10.300431
30285.746809	-1934.865000	1914.452148	83.324028
30285.746809	-1934.865000	1913.472656	93.998627
30285.746809	-1934.865000	1912.492188	14.455029
30285.746809	-1934.865000	1911.511719	-152.818909
30285.746809	-1934.865000	1910.531250	-25.096264
30285.746809	-1934.865000	1909.550781	5.103805
30285.746809	-1934.865000	1908.569336	-74.347389
30285.746809	-1934.865000	1907.588867	41.121101
30285.746809	-1934.865000	1906.607422	42.076244
30285.746809	-1934.865000	1905.625977	-124.991730
30285.746809	-1934.865000	1904.644531	-9.567352
30285.746809	-1934.865000	1903.662109	-15.896006
30285.746809	-1934.865000	1902.680664	-68.461021
30285.746809	-1934.865000	1901.698242	-26.103121
30285.746809	-1934.865000	1900.715820	52.735260
30285.746809	-1934.865000	1899.733398	-31.426039
30285.746809	-1934.865000	1898.750000	183.579697
30285.746809	-1934.865000	1897.767578	-7.557073
30285.746809	-1934.865000	1896.784180	-79.497879
30285.746809	-1934.865000	1895.800781	-49.323856
30285.746809	-1934.865000	1894.817383	-77.482964
30285.746809	-1934.865000	1893.833984	-168.802536
30285.746809	-1934.865000	1892.850586	45.998951
30285.746809	-1934.865000	1891.866211	25.127766
30285.746809	-1934.865000	1890.881836	-12.732626
30285.746809	-1934.865000	1889.897461	14.974694
30285.746809	-1934.865000	1888.913086	28.107424
30285.746809	-1934.865000	1887.927734	12.111561
30285.746809	-1934.865000	1886.943359	-16.010521
30285.746809	-1934.865000	1885.958008	40.790127
30285.746809	-1934.865000	1884.972656	-74.649246
30285.746809	-1934.865000	1883.987305	144.626205
30285.746809	-1934.865000	1883.001953	72.854073
30285.746809	-1934.865000	1882.015625	32.622406
30285.746809	-1934.865000	1881.029297	4.523343
30285.746809	-1934.865000	1880.042969	-45.375969
30285.746809	-1934.865000	1879.056641	-49.223713
30285.746809	-1934.865000	1878.070313	-2.200789
30285.746809	-1934.865000	1877.083984	20.582703
30285.746809	-1934.865000	1876.096680	-0.232934
30285.746809	-1934.865000	1875.109375	126.642670
30285.746809	-1934.865000	1874.122070	-15.221886
30285.746809	-1934.865000	1873.134766	-113.472832
30285.746809	-1934.865000	1872.146484	-49.569977
30285.746809	-1934.865000	1871.159180	-26.821486
30285.746809	-1934.865000	1870.170898	75.734612
30285.746809	-1934.865000	1869.182617	69.422379
30285.746809	-1934.865000	1868.194336	-55.368782
30285.746809	-1934.865000	1867.205078	-30.236877
30285.746809	-1934.865000	1866.216797	113.314163
30285.746809	-1934.865000	1865.227539	12.735029
30285.746809	-1934.865000	1864.238281	-39.489540
30285.746809	-1934.865000	1863.249023	106.381416
30285.746809	-1934.865000	1862.259766	42.071285
30285.746809	-1934.865000	1861.269531	93.685638
30285.746809	-1934.865000	1860.279297	68.017342
30285.746809	-1934.865000	1859.290039	10.973514
30285.746809	-1934.865000	1858.298828	19.103754
30285.746809	-1934.865000	1857.308594	65.830643
30285.746809	-1934.865000	1856.318359	23.272438
30285.746809	-1934.865000	1855.327148	-55.458492
30285.746809	-1934.865000	1854.335938	32.229580
30285.746809	-1934.865000	1853.344727	-10.322770
30285.746809	-1934.865000	1852.353516	176.143982
30285.746809	-1934.865000	1851.362305	169.717026
30285.746809	-1934.865000	1850.370117	4.239624
30285.746809	-1934.865000	1849.377930	46.014496
30285.746809	-1934.865000	1848.385742	-54.357033
30285.746809	-1934.865000	1847.393555	148.756149
30285.746809	-1934.865000	1846.401367	94.134590
30285.746809	-1934.865000	1845.408203	171.934021
30285.746809	-1934.865000	1844.415039	54.724800
30285.746809	-1934.865000	1843.421875	96.383629
30285.746809	-1934.865000	1842.428711	46.583149
30285.746809	-1934.865000	1841.435547	129.101944
30285.746809	-1934.865000	1840.441406	-93.883766
30285.746809	-1934.865000	1839.448242	99.227005
30285.746809	-1934.865000	1838.454102	56.630669
30285.746809	-1934.865000	1837.459961	107.789238
30285.746809	-1934.865000	1836.464844	-6.919442
30285.746809	-1934.865000	1835.470703	-13.463625
30285.746809	-1934.865000	1834.475586	42.446766
30285.746809	-1934.865000	1833.480469	-45.799931
30285.746809	-1934.865000	1832.485352	82.117851
30285.746809	-1934.865000	1831.490234	1.074433
30285.746809	-1934.865000	1830.495117	-5.530005
30285.746809	-1934.865000	1829.499023	-12.146781
30285.746809	-1934.865000	1828.502930	103.614464
30285.746809	-1934.865000	1827.506836	0.979122
30285.746809	-1934.865000	1826.510742	97.474838
30285.746809	-1934.865000	1825.513672	71.599464
30285.746809	-1934.865000	1824.517578	19.342558
30285.746809	-1934.865000	1823.520508	-23.320009
30285.746809	-1934.865000	1822.523438	87.430923
30285.746809	-1934.865000	1821.526367	107.053185
30285.746809	-1934.865000	1820.529297	124.257057
30285.746809	-1934.865000	1819.531250	179.768845
30285.746809	-1934.865000	1818.533203	158.596237
30285.746809	-1934.865000	1817.535156	17.675112
30285.746809	-1934.865000	1816.537109	118.621033
30285.746809	-1934.865000	1815.539063	102.211678
30285.746809	-1934.865000	1814.540039	155.201111
30285.746809	-1934.865000	1813.541992	59.788719
30285.746809	-1934.865000	1812.542969	-49.960083
30285.746809	-1934.865000	1811.543945	146.504044
30285.746809	-1934.865000	1810.543945	20.003485
30285.746809	-1934.865000	1809.544922	37.006310
30285.746809	-1934.865000	1808.544922	147.223328
30285.746809	-1934.865000	1807.544922	-12.721820
30285.746809	-1934.865000	1806.544922	30.512524
30285.746809	-1934.865000	1805.544922	23.535610
30285.746809	-1934.865000	1804.544922	35.654930
30285.746809	-1934.865000	1803.543945	38.196674
